EngagementID,ContentID,ContentType,Likes,Views,Clicks,CampaignID,ProductID,EngagementDate
487,21,VIDEO,22,2050,203,1,7,19.03.25
488,36,BLOG,80,2132,373,8,20,06.01.24
489,21,VIDEO,2,1407,66,20,9,31.03.25
490,21,SOCIALMEDIA,9,1409,103,19,9,19.11.24
491,49,NEWSLETTER,103,1560,297,20,15,04.04.23
492,26,NEWSLETTER,0,69,5,14,8,12.08.24
493,14,SOCIALMEDIA,74,3071,537,7,3,29.08.24
494,23,SOCIALMEDIA,53,4224,509,3,13,13.05.24
495,42,SOCIALMEDIA,84,2656,799,20,17,19.11.23
496,27,NEWSLETTER,386,4193,1431,3,5,21.10.23
497,46,BLOG,0,998,11,16,7,25.11.25
498,2,SOCIALMEDIA,125,1734,452,4,18,06.04.24
499,10,VIDEO,9,2575,97,12,11,28.01.25
500,48,SOCIALMEDIA,194,3819,958,18,13,25.01.23
501,7,BLOG,4,2595,108,3,2,10.02.25
502,50,NEWSLETTER,133,2570,778,19,5,15.03.23
503,39,SOCIALMEDIA,202,1951,574,4,18,24.09.23
504,45,BLOG,58,2577,420,17,11,29.10.24
505,24,SOCIALMEDIA,9,121,37,5,19,16.12.23
506,24,BLOG,1,763,46,17,2,08.03.25
507,15,BLOG,159,2226,575,8,13,08.03.23
508,50,VIDEO,213,5316,836,7,13,03.02.24
509,40,SOCIALMEDIA,34,508,147,14,6,13.08.23
510,40,BLOG,11,2088,132,1,13,26.01.25
511,26,SOCIALMEDIA,220,2552,770,16,16,25.09.23
512,1,VIDEO,33,2172,147,8,14,29.07.24
513,8,BLOG,87,2506,408,18,9,28.02.24
514,26,NEWSLETTER,14,1896,185,18,19,18.03.25
515,21,NEWSLETTER,0,468,11,17,3,13.09.25
516,7,BLOG,123,4421,503,4,16,11.03.23
517,35,VIDEO,35,2778,263,18,20,30.10.24
518,39,NEWSLETTER,54,2552,406,13,5,11.06.24
519,50,VIDEO,39,1113,172,18,15,10.09.23
520,16,SOCIALMEDIA,1405,7251,3048,9,4,08.01.23
521,6,NEWSLETTER,60,2268,424,4,1,21.10.24
522,49,SOCIALMEDIA,0,807,33,18,16,25.08.25
523,23,BLOG,188,6420,1094,7,1,11.08.23
524,36,VIDEO,37,1089,167,4,14,01.07.24
525,15,SOCIALMEDIA,0,99,2,10,7,18.10.25
526,43,SOCIALMEDIA,440,6457,2136,19,5,30.12.23
527,2,SOCIALMEDIA,0,18,0,15,13,23.09.25
528,1,SOCIALMEDIA,0,335,8,19,4,27.07.25
529,40,SOCIALMEDIA,147,3633,668,18,3,27.01.24
530,11,NEWSLETTER,8,914,81,10,2,30.03.25
531,21,BLOG,28,4245,235,15,12,27.05.24
532,44,VIDEO,0,498,20,15,13,28.12.25
533,15,NEWSLETTER,33,1293,141,18,5,15.11.23
534,30,BLOG,21,931,158,2,3,17.09.24
535,39,SOCIALMEDIA,382,5497,2279,10,18,15.05.23
536,44,SOCIALMEDIA,101,2999,328,8,10,12.09.23
537,7,SOCIALMEDIA,9,964,82,7,15,09.04.25
538,9,NEWSLETTER,0,785,11,10,3,18.11.25
539,49,VIDEO,32,2276,204,18,18,29.07.24
540,22,VIDEO,8,1482,105,2,17,14.06.25
541,9,VIDEO,0,727,26,2,3,04.11.25
542,50,NEWSLETTER,0,539,13,8,9,03.09.25
543,44,NEWSLETTER,0,146,17,20,17,07.04.25
544,16,BLOG,16,263,56,9,14,31.07.23
545,1,SOCIALMEDIA,221,4882,924,15,14,14.05.24
546,11,NEWSLETTER,4,1346,83,7,7,19.06.25
547,34,NEWSLETTER,0,1014,16,5,3,26.07.25
548,35,BLOG,3,994,67,1,6,01.05.25
549,41,BLOG,18,1835,158,15,13,07.02.25
550,28,VIDEO,1,678,25,10,10,25.07.25
551,30,NEWSLETTER,150,3941,406,18,12,25.08.23
552,37,NEWSLETTER,3,1529,56,11,20,21.04.25
553,6,BLOG,16,1800,251,19,19,19.12.24
554,30,SOCIALMEDIA,329,3370,1112,4,6,22.12.23
555,47,SOCIALMEDIA,21,3690,287,11,13,27.06.24
556,32,SOCIALMEDIA,236,6010,1097,4,19,12.05.23
557,13,VIDEO,241,4281,706,17,5,30.01.23
558,45,VIDEO,3,831,66,11,13,23.06.25
559,4,VIDEO,1,409,15,12,11,21.03.25
560,33,VIDEO,27,1062,235,19,20,21.05.24
561,34,SOCIALMEDIA,166,1862,468,3,1,13.07.23
562,38,VIDEO,1,259,14,8,17,17.05.25
563,7,VIDEO,1,1598,68,16,16,13.06.25
564,45,NEWSLETTER,12,1436,117,20,18,01.04.25
565,20,VIDEO,680,7683,2806,13,16,29.01.23
566,10,SOCIALMEDIA,11,753,107,4,12,15.02.25
567,22,VIDEO,154,4232,918,15,6,27.04.23
568,23,NEWSLETTER,0,552,22,6,8,19.12.25
569,26,BLOG,10,442,66,10,8,20.09.24
570,3,VIDEO,0,579,12,19,14,31.10.25
571,18,NEWSLETTER,77,3789,1005,8,1,23.12.23
572,18,SOCIALMEDIA,104,2774,463,10,13,10.07.24
573,30,NEWSLETTER,0,357,5,16,11,23.10.25
574,1,SOCIALMEDIA,13,658,70,8,16,06.07.24
575,39,NEWSLETTER,316,6216,1777,20,12,14.12.23
576,8,VIDEO,19,1345,91,2,10,24.08.24
577,2,SOCIALMEDIA,329,3081,849,20,6,10.04.23
578,25,VIDEO,0,694,8,12,4,27.08.25
579,16,SOCIALMEDIA,22,2410,207,2,12,05.01.24
580,13,NEWSLETTER,0,648,19,20,17,09.09.25
581,11,NEWSLETTER,192,2535,604,19,8,08.09.23
582,33,SOCIALMEDIA,0,236,10,8,12,13.09.25
583,8,VIDEO,187,6773,1129,20,16,30.04.23
584,48,SOCIALMEDIA,790,8032,2851,7,7,09.06.23
585,39,SOCIALMEDIA,111,4296,467,15,6,08.02.24
586,9,NEWSLETTER,0,67,2,11,7,27.11.25
587,46,BLOG,25,1729,233,18,16,01.03.25
588,29,NEWSLETTER,172,3073,667,8,19,07.02.24
589,34,NEWSLETTER,33,1313,267,8,17,27.04.24
590,41,SOCIALMEDIA,0,215,7,7,15,15.12.25
591,34,NEWSLETTER,2,1299,75,1,3,04.11.24
592,20,BLOG,167,5607,1433,19,6,17.04.23
593,12,SOCIALMEDIA,441,6444,2254,3,17,26.10.23
594,33,NEWSLETTER,22,2561,327,2,15,25.01.25
595,46,VIDEO,4,1379,54,1,18,29.12.24
596,20,NEWSLETTER,90,3510,604,13,17,01.12.24
597,41,VIDEO,211,4890,632,11,14,12.03.23
598,41,BLOG,11,1443,138,1,1,10.10.23
599,12,NEWSLETTER,355,5516,1239,20,5,18.10.23
600,3,SOCIALMEDIA,382,8786,1381,17,9,25.03.23
601,43,BLOG,4,2133,154,6,4,02.04.25
602,1,BLOG,203,5457,639,7,14,25.06.23
603,42,BLOG,0,336,3,8,14,26.11.25
604,14,NEWSLETTER,2,1166,40,12,12,28.06.25
605,10,SOCIALMEDIA,171,5831,622,15,13,30.07.23
606,41,VIDEO,106,3381,576,10,15,02.10.24
607,19,SOCIALMEDIA,238,6591,825,12,2,22.12.23
608,33,SOCIALMEDIA,62,3491,635,16,6,29.07.23
609,26,SOCIALMEDIA,89,7057,591,10,12,13.10.23
610,50,VIDEO,30,1278,330,2,14,07.06.24
611,24,NEWSLETTER,1938,9226,4223,9,19,27.01.23
612,4,NEWSLETTER,3,1041,88,12,16,01.06.25
613,17,BLOG,7,2874,113,7,11,20.01.25
614,14,VIDEO,258,3290,1006,11,2,12.10.23
615,17,BLOG,0,220,9,17,14,29.12.25
616,12,SOCIALMEDIA,5,549,29,20,15,18.11.24
617,33,NEWSLETTER,26,3555,502,4,7,01.12.24
618,17,VIDEO,0,776,18,13,20,09.09.25
619,46,SOCIALMEDIA,5,1120,118,16,3,12.05.25
620,30,VIDEO,64,4336,322,2,19,13.05.24
621,45,BLOG,588,5865,2367,13,13,09.06.23
622,7,NEWSLETTER,16,2044,105,2,14,03.10.24
623,48,SOCIALMEDIA,1,800,62,14,13,29.05.25
624,46,NEWSLETTER,7,317,44,6,14,23.08.24
625,36,NEWSLETTER,17,2169,135,10,13,13.03.25
626,15,VIDEO,275,4595,1068,3,5,22.05.24
627,14,SOCIALMEDIA,109,3547,805,9,2,23.07.24
628,13,NEWSLETTER,21,931,122,6,11,05.07.24
629,49,SOCIALMEDIA,32,4513,243,12,5,07.08.24
630,25,VIDEO,26,1993,198,9,1,16.12.24
631,22,VIDEO,396,8207,923,17,18,21.02.23
632,1,NEWSLETTER,76,1360,256,1,18,23.02.24
633,16,BLOG,1069,7169,2337,11,5,27.02.23
634,9,BLOG,0,408,14,3,17,24.05.25
635,4,VIDEO,0,248,9,8,14,06.09.25
636,21,SOCIALMEDIA,216,5083,781,2,13,06.03.24
637,33,BLOG,48,1175,464,1,3,04.06.23
638,11,NEWSLETTER,42,4879,452,2,3,27.04.24
639,31,NEWSLETTER,17,743,161,8,6,26.08.24
640,22,NEWSLETTER,3,375,53,5,18,08.08.24
641,30,BLOG,23,2922,267,11,13,06.09.24
642,45,NEWSLETTER,1,140,12,1,17,25.01.25
643,28,SOCIALMEDIA,257,3996,969,4,7,26.10.23
644,3,VIDEO,29,1698,188,8,1,24.02.24
645,1,SOCIALMEDIA,11,157,42,6,20,20.11.23
646,43,BLOG,44,1039,224,17,15,07.05.24
647,19,BLOG,118,4206,783,19,19,08.03.24
648,21,BLOG,505,5831,2028,18,14,20.02.23
649,5,BLOG,98,1618,608,13,17,11.08.23
650,28,VIDEO,483,7396,2102,8,9,01.06.23
651,46,SOCIALMEDIA,223,7744,1134,4,11,24.08.23
652,22,VIDEO,91,984,281,6,4,29.06.23
653,24,VIDEO,422,8533,1197,3,9,20.05.23
654,12,BLOG,326,3855,976,12,4,29.12.23
655,45,NEWSLETTER,27,3722,552,14,7,26.06.24
656,32,SOCIALMEDIA,29,2221,168,19,3,14.12.24
657,23,BLOG,62,4169,703,2,1,30.09.24
658,37,VIDEO,586,7079,1943,18,3,25.09.23
659,12,VIDEO,24,2104,131,15,11,06.05.24
660,18,BLOG,0,608,8,6,14,06.09.25
661,18,VIDEO,14,2151,241,13,16,13.10.24
662,14,NEWSLETTER,7,675,68,3,9,19.04.25
663,11,BLOG,0,925,39,20,7,04.10.25
664,2,NEWSLETTER,6,1005,104,15,18,09.04.24
665,22,SOCIALMEDIA,260,6304,1513,13,12,16.12.23
666,14,SOCIALMEDIA,9,3062,162,2,20,31.12.24
667,44,BLOG,1,1090,35,10,20,14.02.25
668,14,BLOG,223,6293,1990,16,12,01.12.23
669,45,VIDEO,12,727,104,11,2,05.09.23
670,18,SOCIALMEDIA,504,5528,1548,15,6,19.12.23
671,27,NEWSLETTER,53,1669,263,2,5,25.07.24
672,28,SOCIALMEDIA,685,7705,2908,20,9,22.02.23
673,35,VIDEO,6,1301,125,18,2,26.01.25
674,29,SOCIALMEDIA,774,5429,2104,15,10,11.01.23
675,25,SOCIALMEDIA,353,7826,1547,4,2,19.06.23
676,25,SOCIALMEDIA,0,54,1,19,8,11.07.25
677,39,VIDEO,200,6793,1772,18,16,05.07.23
678,32,NEWSLETTER,1,483,19,9,1,23.05.25
679,43,NEWSLETTER,0,225,4,18,18,17.11.25
680,35,SOCIALMEDIA,27,1897,125,19,12,01.07.24
681,26,VIDEO,69,2683,527,5,12,13.10.24
682,4,VIDEO,8,1294,58,3,14,23.01.25
683,11,SOCIALMEDIA,59,3263,661,18,9,04.06.24
684,9,SOCIALMEDIA,12,1772,207,4,5,25.11.24
685,21,NEWSLETTER,66,1017,290,4,16,12.09.23
686,4,NEWSLETTER,0,669,13,15,18,17.11.25
687,31,VIDEO,0,179,6,4,7,08.10.25
688,30,NEWSLETTER,74,1178,248,13,11,04.11.23
689,28,VIDEO,0,808,12,17,7,29.10.25
690,24,BLOG,4,1491,61,18,9,11.07.25
691,40,BLOG,694,5123,2062,18,9,28.01.23
692,13,VIDEO,61,1514,294,15,9,28.04.24
693,17,SOCIALMEDIA,108,3491,555,20,7,10.04.24
694,12,NEWSLETTER,11,444,119,19,11,05.02.24
695,23,NEWSLETTER,5,1662,100,9,12,16.04.25
696,14,VIDEO,143,4053,1261,4,11,03.01.23
697,7,BLOG,270,5787,2258,12,1,06.04.23
698,43,SOCIALMEDIA,0,127,3,6,6,12.06.25
699,35,BLOG,224,3671,859,11,3,03.03.24
700,1,VIDEO,62,1404,287,11,6,02.06.23
701,34,BLOG,0,234,7,11,3,09.06.25
702,23,BLOG,170,3505,796,11,16,08.06.23
703,12,SOCIALMEDIA,0,598,10,15,4,12.12.25
704,24,NEWSLETTER,52,3878,442,1,10,21.08.23
705,25,NEWSLETTER,83,4873,539,4,3,02.04.24
706,30,BLOG,308,8960,2078,13,11,11.01.23
707,14,NEWSLETTER,3,1463,71,5,15,29.10.24
708,21,BLOG,0,170,5,2,16,05.08.25
709,46,VIDEO,0,317,14,2,5,09.09.25
710,22,SOCIALMEDIA,70,4104,632,2,20,27.09.23
711,12,VIDEO,15,829,197,14,20,13.11.23
712,17,BLOG,0,411,6,16,9,19.12.25
713,3,NEWSLETTER,57,2706,430,19,18,03.09.24
714,46,BLOG,11,2676,129,1,11,30.07.24
715,20,NEWSLETTER,27,3476,294,15,11,19.06.24
716,48,VIDEO,117,4392,891,19,12,10.08.24
717,25,SOCIALMEDIA,0,639,27,11,14,19.11.25
718,41,SOCIALMEDIA,96,4521,931,7,8,28.06.24
719,31,BLOG,846,7338,2960,13,16,18.05.23
720,33,NEWSLETTER,4,1372,58,11,5,19.04.25
721,11,NEWSLETTER,99,5297,398,5,7,15.04.24
722,34,SOCIALMEDIA,62,2655,279,1,11,06.11.23
723,47,SOCIALMEDIA,0,77,1,10,20,15.11.25
724,38,BLOG,5,1456,118,15,14,11.03.25
725,46,VIDEO,10,1615,164,16,10,13.09.24
726,10,VIDEO,39,1788,247,3,19,24.06.24
727,30,SOCIALMEDIA,57,1874,360,19,13,14.10.24
728,4,VIDEO,10,2189,182,15,7,04.04.25
729,50,BLOG,202,4412,884,17,6,31.03.24
730,19,SOCIALMEDIA,32,2149,267,12,4,25.03.25
731,4,VIDEO,13,489,79,19,2,07.11.24
732,25,VIDEO,0,439,7,7,3,24.10.25
733,5,BLOG,0,192,16,16,3,11.02.25
734,30,BLOG,277,8104,1780,19,5,30.05.23
735,1,BLOG,128,3440,756,6,17,26.08.24
736,17,BLOG,1,1060,41,5,11,08.08.25
737,9,NEWSLETTER,277,3576,1116,20,8,07.05.23
738,11,SOCIALMEDIA,28,1022,108,15,10,07.05.24
739,39,SOCIALMEDIA,476,3533,1370,12,1,25.02.23
740,50,VIDEO,0,33,0,1,14,25.11.25
741,12,VIDEO,0,960,13,10,18,30.09.25
742,44,BLOG,66,799,221,19,11,14.10.23
743,46,NEWSLETTER,26,2680,399,16,15,05.01.25
744,40,SOCIALMEDIA,297,6450,1074,1,1,20.11.23
745,32,NEWSLETTER,52,4408,496,12,1,08.08.24
746,24,NEWSLETTER,65,1352,350,1,5,16.02.24
747,6,NEWSLETTER,31,4241,509,9,7,02.07.24
748,47,BLOG,42,3383,574,6,8,07.04.24
749,12,NEWSLETTER,14,424,46,16,14,12.02.23
750,33,BLOG,19,2129,223,17,9,20.01.25
751,2,SOCIALMEDIA,6,2069,102,16,1,28.02.25
752,38,BLOG,1,253,25,17,3,16.02.25
753,15,NEWSLETTER,0,510,11,19,14,10.10.25
754,27,VIDEO,249,5309,1185,13,1,01.03.24
755,44,BLOG,30,2862,167,15,6,05.08.24
756,50,VIDEO,6,819,53,4,1,02.10.24
757,47,VIDEO,28,1101,146,6,3,23.02.24
758,42,BLOG,32,1984,311,16,3,04.12.24
759,40,VIDEO,21,1447,149,1,11,05.08.24
760,20,VIDEO,5,2130,161,8,9,03.05.25
761,14,VIDEO,91,1414,510,1,11,25.03.23
762,18,NEWSLETTER,0,314,14,3,6,18.03.25
763,14,SOCIALMEDIA,4,1739,61,4,19,21.06.25
764,48,BLOG,731,7732,2570,6,10,18.06.23
765,31,SOCIALMEDIA,316,5472,2376,5,12,25.03.23
766,49,BLOG,30,2699,560,8,17,11.09.24
767,11,VIDEO,755,6105,2088,11,20,24.07.23
768,40,VIDEO,216,3278,881,19,10,31.05.23
769,16,SOCIALMEDIA,57,1091,311,19,15,24.02.24
770,26,VIDEO,2,1182,79,16,15,09.07.25
771,48,BLOG,233,1409,572,3,12,17.07.23
772,34,BLOG,0,367,9,10,1,07.08.25
773,7,SOCIALMEDIA,104,4636,722,19,14,22.06.24
774,39,SOCIALMEDIA,178,2369,688,5,10,25.03.24
775,8,VIDEO,372,2375,1022,6,10,23.04.23
776,16,NEWSLETTER,71,2713,707,10,4,02.04.24
777,3,SOCIALMEDIA,6,1425,78,4,10,07.06.25
778,27,NEWSLETTER,3,483,70,4,10,14.09.24
779,39,BLOG,185,1604,552,17,8,15.10.23
780,30,BLOG,0,378,17,5,10,05.12.25
781,28,BLOG,204,7559,912,11,1,13.08.23
782,26,SOCIALMEDIA,307,5130,663,20,4,01.03.23
783,44,NEWSLETTER,10,129,30,14,5,11.04.23
784,26,NEWSLETTER,561,8955,1797,18,12,19.02.23
785,50,BLOG,146,6122,578,12,15,10.02.24
786,45,SOCIALMEDIA,930,5347,2378,19,13,16.04.23
787,40,VIDEO,132,3650,603,11,11,01.04.24
788,33,VIDEO,0,204,7,7,5,04.11.25
789,37,NEWSLETTER,162,4181,1197,3,9,20.05.23
790,3,NEWSLETTER,294,5853,1985,5,4,01.06.23
791,7,NEWSLETTER,257,3830,1110,13,5,16.03.24
792,47,VIDEO,297,3493,1118,3,12,03.12.23
793,9,VIDEO,121,5250,1274,11,15,11.10.23
794,18,SOCIALMEDIA,0,201,9,3,12,12.05.25
795,38,NEWSLETTER,86,2141,578,16,1,24.01.24
796,8,SOCIALMEDIA,545,3724,1533,15,11,28.04.23
797,34,BLOG,3,1811,149,17,2,28.05.25
798,3,VIDEO,11,689,97,4,8,07.07.24
799,18,BLOG,17,879,84,9,10,16.06.24
800,39,NEWSLETTER,202,4156,1216,13,18,17.02.24
801,36,SOCIALMEDIA,88,3646,648,16,16,11.01.24
802,6,NEWSLETTER,1284,8452,3664,5,5,15.04.23
803,42,VIDEO,10,1107,95,14,7,23.09.24
804,13,NEWSLETTER,428,5571,1359,3,9,12.09.23
805,10,SOCIALMEDIA,0,10,0,17,9,20.12.25
806,35,SOCIALMEDIA,6,1801,66,9,1,31.05.25
807,29,NEWSLETTER,0,606,24,7,7,06.10.25
808,37,BLOG,58,3083,446,6,2,08.01.25
809,2,SOCIALMEDIA,151,5275,516,3,13,05.10.23
810,16,BLOG,425,6547,1222,10,12,16.06.23
811,41,SOCIALMEDIA,1,205,14,12,2,16.03.25
812,22,NEWSLETTER,12,1980,115,17,7,19.03.25
813,43,BLOG,8,195,78,10,3,13.06.23
814,7,SOCIALMEDIA,4,757,60,8,18,29.06.25
815,2,VIDEO,627,7679,2681,12,19,12.02.23
816,29,NEWSLETTER,7,1405,87,12,19,28.06.25
817,48,NEWSLETTER,83,3147,565,9,20,10.06.24
818,13,NEWSLETTER,0,517,14,5,12,17.10.25
819,23,VIDEO,200,5386,732,14,18,01.03.23
820,14,SOCIALMEDIA,0,640,23,19,10,15.10.25
821,31,BLOG,2,1236,75,4,5,25.06.25
822,7,VIDEO,352,6044,799,16,6,05.05.23
823,8,SOCIALMEDIA,7,1326,68,2,14,22.01.25
824,11,SOCIALMEDIA,22,3622,164,13,10,10.09.24
825,28,VIDEO,3,950,36,13,14,30.05.25
826,11,SOCIALMEDIA,52,1843,179,13,13,16.02.24
827,42,SOCIALMEDIA,0,84,8,19,13,19.02.25
828,12,VIDEO,618,3950,1667,14,11,05.02.23
829,46,VIDEO,0,307,14,2,11,28.11.25
830,44,BLOG,151,2716,574,17,4,15.01.24
831,41,BLOG,0,141,1,11,4,28.08.25
832,31,VIDEO,13,2637,130,7,2,19.12.24
833,13,NEWSLETTER,680,6635,2138,14,10,04.10.23
834,17,NEWSLETTER,36,2170,301,20,6,21.02.24
835,16,VIDEO,135,4425,1152,10,13,30.04.23
836,1,BLOG,1,837,45,14,17,29.08.25
837,48,SOCIALMEDIA,5,978,88,4,14,10.01.25
838,21,VIDEO,124,4640,886,9,18,27.06.24
839,30,NEWSLETTER,36,748,320,10,19,16.02.23
840,30,SOCIALMEDIA,4,530,58,9,1,10.12.24
841,37,BLOG,10,1733,92,8,20,20.11.24
842,46,BLOG,200,4712,1159,18,6,29.04.24
843,44,NEWSLETTER,48,3795,620,19,3,02.08.24
844,11,BLOG,320,4545,1015,16,15,07.03.23
845,42,BLOG,52,1933,482,9,2,13.05.24
846,38,SOCIALMEDIA,1061,8643,2912,2,17,24.01.23
847,7,SOCIALMEDIA,0,281,8,11,20,15.12.25
848,36,VIDEO,180,6569,1074,19,19,01.11.23
849,11,VIDEO,42,2281,520,19,9,26.01.24
850,33,NEWSLETTER,54,4252,777,19,17,17.06.24
851,9,VIDEO,0,960,22,9,1,27.10.25
852,36,BLOG,95,992,319,15,3,08.04.23
853,4,VIDEO,7,918,99,17,18,16.03.25
854,15,BLOG,6,2712,193,3,5,17.01.25
855,10,SOCIALMEDIA,2,308,35,15,12,15.05.24
856,39,BLOG,32,1028,173,16,15,19.11.24
857,37,NEWSLETTER,102,2485,546,14,18,16.08.24
858,20,VIDEO,0,308,13,8,2,27.12.25
859,39,NEWSLETTER,1,895,31,8,4,25.07.25
860,28,VIDEO,9,719,72,3,6,27.02.25
861,11,VIDEO,0,765,37,20,17,25.09.25
862,4,VIDEO,66,3767,484,4,10,16.10.24
863,6,VIDEO,0,234,6,19,15,15.09.25
864,15,BLOG,57,2400,419,4,3,18.12.23
865,25,SOCIALMEDIA,44,1196,220,17,17,13.06.24
866,33,NEWSLETTER,61,2719,291,2,10,04.11.23
867,25,VIDEO,10,1504,130,14,8,24.02.25
868,43,NEWSLETTER,80,2110,422,2,6,15.06.24
869,40,SOCIALMEDIA,2,140,19,11,15,07.02.25
870,27,SOCIALMEDIA,135,4620,591,13,18,12.04.23
871,37,BLOG,131,6038,1012,11,10,03.03.24
872,11,BLOG,23,3159,270,1,19,03.08.24
873,40,SOCIALMEDIA,23,955,96,7,18,20.04.24
874,3,BLOG,8,863,68,18,19,07.02.25
875,48,SOCIALMEDIA,58,2304,400,3,15,02.09.24
876,24,NEWSLETTER,321,2016,693,2,13,24.02.23
877,22,VIDEO,48,4090,345,18,7,12.03.24
878,24,SOCIALMEDIA,184,8344,1381,17,12,31.05.23
879,8,NEWSLETTER,25,1683,279,15,9,03.11.24
880,24,VIDEO,202,1902,654,4,17,24.03.23
881,1,NEWSLETTER,38,4278,608,15,18,26.02.24
882,45,NEWSLETTER,1,578,31,12,3,03.04.25
883,11,NEWSLETTER,8,2093,117,4,8,01.05.25
884,12,NEWSLETTER,0,1281,47,12,3,10.08.25
885,24,NEWSLETTER,15,941,123,4,10,03.03.25
886,15,SOCIALMEDIA,12,681,142,12,3,21.08.24
887,41,SOCIALMEDIA,0,687,22,13,5,21.09.25
888,35,SOCIALMEDIA,732,6035,2101,13,8,16.11.23
889,39,BLOG,305,3280,1379,9,1,03.05.23
890,29,SOCIALMEDIA,50,2590,198,3,6,23.04.24
891,15,BLOG,167,6196,821,13,10,13.05.23
892,34,NEWSLETTER,399,6595,1190,8,4,06.11.23
893,36,BLOG,329,8283,892,9,7,02.02.23
894,37,SOCIALMEDIA,0,254,10,15,6,12.11.25
895,1,BLOG,96,2703,557,20,15,11.08.24
896,47,SOCIALMEDIA,135,3544,642,13,17,06.05.24
897,36,SOCIALMEDIA,305,5263,933,9,3,29.12.23
898,38,BLOG,0,564,10,3,3,18.11.25
899,40,NEWSLETTER,86,2914,494,18,7,08.11.23
900,49,BLOG,17,322,84,11,5,11.01.24
901,6,BLOG,0,141,5,12,4,25.09.25
902,49,VIDEO,68,5029,963,2,5,05.06.24
903,26,BLOG,201,4229,723,5,12,28.12.23
904,41,BLOG,106,2080,324,4,2,09.05.23
905,34,NEWSLETTER,176,5868,1608,19,17,06.11.23
906,15,VIDEO,32,1438,114,12,19,03.11.23
907,19,NEWSLETTER,161,3296,632,16,7,20.09.23
908,41,NEWSLETTER,4,1649,51,11,13,14.02.25
909,40,BLOG,0,228,13,6,7,20.08.25
910,19,VIDEO,474,4025,1169,8,11,09.06.23
911,32,SOCIALMEDIA,121,3103,995,18,3,30.06.23
912,40,SOCIALMEDIA,12,1936,281,5,16,16.10.24
913,32,NEWSLETTER,0,361,14,5,3,05.11.24
914,18,VIDEO,1,740,27,14,2,06.05.25
915,13,SOCIALMEDIA,90,6047,474,7,6,25.09.23
916,31,NEWSLETTER,631,7415,2789,19,9,13.06.23
917,40,NEWSLETTER,5,410,82,4,15,21.08.24
918,3,NEWSLETTER,26,3062,552,2,18,22.10.24
919,38,VIDEO,2,786,31,20,2,05.07.25
920,21,VIDEO,3,169,40,4,20,10.10.23
921,19,BLOG,95,7044,821,13,10,07.04.23
922,7,BLOG,145,2566,455,15,9,21.12.23
923,12,VIDEO,124,2604,577,19,12,09.08.24
924,36,BLOG,12,313,104,1,18,18.04.23
925,4,BLOG,13,1552,160,6,19,15.12.24
926,21,BLOG,457,6294,1411,9,15,17.04.23
927,32,BLOG,401,4699,1447,10,15,12.01.24
928,9,SOCIALMEDIA,8,2342,144,13,6,04.04.25
929,33,VIDEO,8,375,91,17,2,10.07.24
930,36,BLOG,12,1431,274,19,7,19.08.24
931,42,VIDEO,0,817,18,14,4,22.10.25
932,24,BLOG,3,1248,81,8,5,26.07.25
933,39,NEWSLETTER,227,4420,747,18,8,26.09.23
934,37,BLOG,595,5428,1692,17,3,01.02.23
935,9,BLOG,53,1645,382,5,13,05.08.24
936,43,VIDEO,0,26,2,1,4,09.06.25
937,27,SOCIALMEDIA,373,8400,1142,8,16,14.02.23
938,27,NEWSLETTER,145,2835,879,1,6,18.01.24
939,12,SOCIALMEDIA,196,4662,1142,9,16,06.01.24
940,22,NEWSLETTER,225,4670,1542,7,8,08.03.23
941,30,SOCIALMEDIA,16,1085,141,9,5,16.10.24
942,20,VIDEO,1,192,21,16,2,17.10.24
943,21,NEWSLETTER,640,5645,1532,20,18,20.06.23
944,10,VIDEO,0,546,26,17,8,05.11.25
945,13,VIDEO,131,4537,841,12,5,06.07.24
946,23,NEWSLETTER,992,7093,2430,7,7,09.06.23
947,4,BLOG,8,1470,118,20,7,04.06.25
948,13,BLOG,81,2227,333,6,15,07.07.24
949,16,VIDEO,94,4359,569,6,6,18.06.24
950,4,SOCIALMEDIA,71,4287,1059,16,15,01.05.24
951,27,NEWSLETTER,30,965,135,17,13,11.08.23
952,38,VIDEO,9,2318,250,8,5,01.04.25
953,49,SOCIALMEDIA,4,169,24,14,3,24.11.24
954,29,BLOG,36,2562,321,15,6,05.08.24
955,18,SOCIALMEDIA,51,2269,648,5,4,20.01.24
956,6,VIDEO,15,2885,325,19,15,06.11.24
957,26,VIDEO,7,752,97,11,1,07.01.25
958,3,BLOG,89,4626,525,14,8,30.03.23
959,2,VIDEO,6,640,78,1,17,27.08.23
960,30,BLOG,132,7823,1177,17,9,14.07.23
961,30,SOCIALMEDIA,0,359,16,6,17,05.09.25
962,32,NEWSLETTER,16,1331,105,19,17,25.08.24
963,1,BLOG,238,4258,823,7,7,13.01.24
964,20,VIDEO,1,1377,48,16,6,05.06.25
965,15,SOCIALMEDIA,94,3126,839,19,18,20.10.23
966,24,VIDEO,4,625,53,4,2,22.03.25
967,17,NEWSLETTER,193,5935,1766,10,14,12.05.23
968,44,VIDEO,436,7410,1585,16,15,14.08.23
969,49,SOCIALMEDIA,3,1283,37,12,4,10.05.25
970,39,SOCIALMEDIA,43,791,135,18,8,25.12.23
971,39,NEWSLETTER,42,5972,558,5,12,18.12.23
972,16,VIDEO,1,896,42,13,2,07.09.25
